x y class
0.6868092130259222 0.5399129116875703 1.0
0.5292433478891954 -0.18667982950271367 1.0
0.7872554106520346 0.8576928283558309 0.0
-0.19234536022096416 0.22814884628274856 0.0
0.8544726989929246 0.7701039059568437 0.0
-0.037135994300649955 -0.06399796214512388 0.0
-0.628465324881597 0.642844240743597 0.0
0.3225992736319363 -0.07067524923722246 1.0
0.6381201306488891 -0.7127621712757102 1.0
-0.12410540006827953 0.14145143909621472 0.0
-0.5602707264165365 -0.24833112921126843 1.0
-0.09741458231506672 -0.7175852523078037 1.0
-0.17998863169183466 -0.5376684758618349 1.0
-0.7919290166879078 0.452379622496915 0.0
0.8512551805875679 0.538650667554023 0.0
-0.9425182274540678 0.43910165673199697 0.0
-0.792243135297376 0.6442669078321681 0.0
-0.32919451459310234 -0.20178549282890557 0.0
0.9955184852354979 0.9417978001638037 1.0
-0.7842730455503621 -0.7666552496330046 0.0
0.4635111298443402 0.21619793379287966 1.0
0.4304957681634949 0.20917105979542772 1.0
0.6734697649534178 -0.4347744812625014 1.0
-0.35517287674470666 -0.05986253519852158 0.0
0.39543368379764376 -0.6406880510447996 1.0
0.9889990255874033 -0.418130723310175 1.0
0.16187761687535884 0.46346145357839363 0.0
-0.19809479569689548 -0.7532211308819008 1.0
-0.5386713284026377 0.8699634873530859 0.0
-0.48720075209624647 -0.49856932861768 1.0
-0.39553039301984194 -0.4374233437822035 0.0
0.6321482369412448 -0.1918833370662505 1.0
-0.391083574712227 -0.9337445595244949 1.0
-0.20309464021383228 0.0701326319758051 1.0
-0.438258733165374 0.11164350423589275 0.0
0.28840278443836054 -0.13921390598974903 1.0
-0.24238212819966742 0.21631568299481518 0.0
-0.336283454944607 0.8635066439110552 0.0
-0.4452199980627547 0.16521838196258765 0.0
0.4377220638792092 -0.20682594763953754 1.0
0.29438595966330716 0.09208409378049276 1.0
-0.4227339405310866 -0.9654975498356291 1.0
-0.9396858129047008 -0.801997229643725 0.0
-0.019025243794057678 -0.6816280528490242 1.0
0.6212672070339551 0.6369266733626711 0.0
-0.6569188104659427 0.40862927399765825 0.0
0.9055158403467154 -0.956647642167505 1.0
-0.7335277589071059 0.2893514581051193 0.0
-0.9949490693176346 0.4290359692073964 0.0
-0.1277433826008214 -0.9939325771482661 1.0
-0.007532544118998619 -0.3753012690112687 1.0
0.6460269838226014 0.009409426571915347 1.0
0.9031212834279088 -0.4466670045138208 1.0
0.126345533663768 0.33758280690935294 1.0
-0.8718857553837374 0.311818762539265 0.0
0.9355909260276296 -0.6820788714415842 1.0
-0.0014846604454772372 -0.8455613125076835 1.0
0.8732757152055144 0.32396304641235907 1.0
-0.8332785077506357 -0.5825469823533926 1.0
-0.6612506004078074 -0.792681112313665 0.0
-0.7097643066897386 -0.140692120400161 0.0
-0.9230722593333305 -0.2814302925689447 0.0
0.4205766488807845 -0.6020724227680418 1.0
-0.5850330359109563 0.7361779295691582 0.0
-0.1407966926359454 0.7224164993098472 0.0
0.77126658257758 0.2631929738451957 1.0
0.8670304590726381 0.47765084330318963 0.0
0.16452952659287812 -0.4908795740335905 1.0
-0.5469363175755264 -0.11165895335114628 0.0
-0.2129348417362602 -0.33429640873968713 1.0
0.17311994490685145 0.20524565364305292 0.0
0.26322412952211893 -0.3260915938849023 1.0
-0.353546397225758 -0.1106583457445609 0.0
-0.4113342558114066 0.5620708947529391 0.0
-0.16526480742194694 -0.49067929001276034 1.0
-0.6852908475276365 0.21224010697996532 0.0
-0.5798840154118192 -0.5928716708449824 1.0
-0.2645540082506628 0.4212946437869265 0.0
-0.38637558866584065 -0.04856537679791417 0.0
0.5443960347447392 0.2089103878571812 0.0
0.849867244556417 0.8134689145094234 0.0
-0.28976345016481475 0.12912810041461253 0.0
-0.21010489058177861 -0.48153094353697723 1.0
0.8403146160756769 -0.3134135586394975 1.0
-0.7417592481936446 0.32871138383237475 0.0
-0.2781271405237251 0.9884817271809276 0.0
-0.07700940783305055 -0.7410869331411851 1.0
0.3976166608657883 -0.01295591106476901 1.0
0.4233335144610233 0.23021566967071116 1.0
0.1650235265043467 0.3381177411871583 0.0
-0.3076966227212474 -0.38243617246668604 1.0
-0.8404504589288435 0.5417776291049117 0.0
-0.8172063450723399 -0.6906805776372804 1.0
0.0979931934313285 0.8396204632887034 0.0
-0.7038467113484961 -0.14752825458094443 0.0
-0.035015822909935324 0.2590595056472649 0.0
-0.9706166162227228 -0.01557655999841523 0.0
0.9498391580016621 0.32951758783734 1.0
0.7782422884640656 0.9239253891247452 0.0
0.30460906435088786 0.9654631509857223 0.0
-0.14769971022283657 0.24291256079578627 0.0
0.8090688514685598 0.8439636952532241 0.0
0.7780858052525799 0.13361673652888229 1.0
-0.1487589851050386 0.7522787224557974 0.0
-0.8851279239941223 0.6626568604041747 0.0
-0.7529927476070024 0.8288221610421687 0.0
-0.20792466408033117 0.8688115931960418 0.0
-0.7269763365317878 -0.5641370448693579 0.0
0.5084764830789106 -0.4439364563621353 1.0
0.43209710677408486 -0.6490772527935493 1.0
-0.3999622792220481 -0.6138673454715287 0.0
0.9446117899114688 -0.16388835519168032 1.0
0.7966919404335473 -0.5052690047384782 1.0
0.20954577654951834 0.9718791738425798 0.0
-0.7758113956489898 -0.3301560704593516 0.0
-0.4304910476509034 -0.6620691970257984 0.0
0.9926611826418179 -0.16818262823664565 1.0
0.27437885748322155 -0.6460707522259446 1.0
0.695741916399405 0.5755207085383789 1.0
0.2583818520324448 -0.5456999860536202 1.0
-0.05623119795799458 0.027611250795991582 0.0
-0.7688653586597598 -0.6444604263252576 0.0
-0.5537546335421943 0.9741047525727282 0.0
-0.7969955989155466 -0.9278117350903274 1.0
-0.9916728465451805 -0.9216282491833392 0.0
0.7754246534806182 0.9920230364378 0.0
-0.46478845990834716 -0.46194273247614137 0.0
-0.7300347538776484 -0.8387768350599374 0.0
0.3278862429009122 -0.9310077302206923 1.0
-0.4257762060282231 0.6044812330642877 0.0
-0.09582761629717917 -0.24291828696543316 0.0
-0.9147747111490989 0.6727452785682815 0.0
-0.6221087367618536 0.11857667860051913 0.0
-0.6125036215437469 0.8304977425131979 0.0
0.7961517340944746 0.9910519121764654 0.0
0.8668247272232197 -0.7775812772880022 1.0
-0.06142415535789669 0.26689069985387315 0.0
0.4884549110748171 0.6273364709433393 0.0
-0.8588948886536694 0.3667567077585252 0.0
-0.4098050105628619 0.1816735874067552 0.0
0.8130598238207887 0.8689095569881498 0.0
0.4228301214930952 0.6045416007300028 1.0
-0.8710635905977557 0.8815369521474792 0.0
0.878288946264304 0.2466102390540743 1.0
-0.33789024124209943 0.5018109307559682 0.0
0.6809918107380939 0.3545143853574362 1.0
-0.9718314142310289 0.24586673865624076 0.0
-0.06293224395313302 0.7879166843831411 0.0
-0.38353373955651215 0.946771736487501 0.0
-0.14795593649399863 -0.6720385644282154 1.0
-0.5670242381873325 -0.6213943036991254 1.0
0.24498770125993263 -0.023887311846472192 0.0
-0.879598501027673 0.7841763021472623 0.0
0.060237483987960694 0.25650433762171354 1.0
0.5470508963829055 0.3332411085328466 0.0
-0.8840749506019201 0.1498759959046747 0.0
0.862520770626964 -0.9582076361793777 1.0
-0.4237284689180616 -0.1325399524355544 0.0
-0.630911177695503 -0.02984732297171666 0.0
-0.6588900607072137 -0.7657969158036428 0.0
-0.7042293827470028 -0.5885392024652736 0.0
-0.5173103640272048 0.9509685967242751 0.0
-0.5556878737121003 0.34360559478316866 0.0
-0.3409729663112544 -0.4611606806337909 0.0
0.47040703632512826 -0.562816956714991 1.0
-0.8259247319996408 0.9038753259123069 0.0
0.6792789265016197 0.17093902640758207 1.0
-0.4554869181250736 0.0424317950818609 0.0
0.9249313864827549 -0.08710402224655756 1.0
-0.6009503548814743 0.3302186920511401 0.0
-0.7612907430775904 0.7437426268180143 0.0
-0.06407469635559404 -0.4207628726682249 0.0
0.02891173524882862 -0.5399530600371991 1.0
-0.20732122433890776 -0.7853448171076405 1.0
-0.5723113993428446 0.3466839374304267 0.0
0.12427366118513627 -0.7367643012546012 1.0
0.5978021550688264 0.14009650728142153 1.0
-0.7050195822650553 -0.6814193822026211 0.0
-0.37389833686773843 0.7796719512678332 0.0
-0.3250524237445571 0.896676676590243 0.0
0.9589172624637923 -0.18574424607412565 1.0
-0.7511242322695559 -0.5672182908793115 0.0
0.9243476781473858 -0.7603187731817806 1.0
0.7453053598831543 -0.1784428412343193 1.0
0.5430906333754482 -0.019252264705548194 1.0
-0.9218037559479446 0.9509048325441829 0.0
-0.7033131600474751 0.7887578688467995 0.0
-0.5943778479510946 -0.6039115365899623 1.0
-0.18537401925804264 -0.3003986631411615 1.0
-0.15749637102478875 -0.013402597565560503 0.0
-0.2561440972978708 0.6457505398664791 0.0
-0.510398774092689 -0.8662892788872087 1.0
0.6674833726627609 -0.8421660671106403 1.0
-0.8220133274495489 -0.29214658042174824 0.0
0.5381616782922762 0.21763195923315615 0.0
-0.7008266558777514 -0.5267313392933324 0.0
-0.02449855728833561 0.8673450437019476 0.0
0.9547171230721987 -0.09028198071195193 1.0
0.487532096390344 -0.3922405456924203 1.0
0.3269869572363189 0.3363400256344069 1.0
-0.2108532025939962 0.7104463836265982 0.0
0.6531546025077604 0.5686925035435904 1.0
0.5824084211153677 0.99522637133862 0.0
-0.39344812121293016 -0.6670133169377772 0.0
0.430757739249517 -0.7351537474774015 1.0
0.7574158702707865 0.6010643192956089 1.0
-0.7118674917666721 0.563883492961009 0.0
0.18007600078213382 -0.5565060285631327 1.0
0.7028538256533072 0.5273266648426025 1.0
0.4700152945869307 -0.3166320452269127 1.0
-0.38835980800263625 -0.46958020766137576 0.0
-0.43953690289776115 0.08553212568038715 0.0
-0.07103723152343422 -0.2605061021435344 0.0
-0.6013080420610206 0.8148476580661603 0.0
0.7630264164039771 -0.6684168283762091 1.0
-0.1290803310753863 -0.8044824916304703 1.0
-0.9672993070549238 -0.7352542576853938 0.0
-0.8776693024829543 -0.621222724811576 1.0
-0.32549921090416944 0.9328653871450048 0.0
-0.19728633398706452 -0.29188128179243367 1.0
0.775835320803884 0.9201866220656945 0.0
-0.3813930807019972 -0.6697107112643681 0.0
-0.488947976909027 0.17526192033751653 0.0
0.5612483603312357 -0.28396614886721583 1.0
0.5014599805494926 -0.8123655584448362 1.0
-0.6673586640100762 -0.9577698891049522 1.0
0.48368760050530657 -0.5981719327197643 1.0
