x y class
-0.26245472214757015 -0.9884008051922646 0.0
0.6675978882994511 -0.3409994466094943 1.0
0.9627112713256543 0.20449424942592231 0.0
0.3609881861651283 -0.54280879438193 0.0
0.3689785257874767 0.7672315343714005 1.0
-0.177645819578798 -0.3491067423569949 1.0
0.5331304265272445 0.4958673802242384 1.0
0.08321649961983546 0.7560979460681383 1.0
0.48498077618987634 0.8830328231595124 0.0
-0.8876365770496129 0.6496350435020577 0.0
0.66620174414851 -0.7613729163751648 0.0
-0.7688661254746001 -0.4197363672834624 1.0
0.3228031130982436 -0.45764048849235794 0.0
0.01351300446660586 0.012681802605734704 1.0
-0.92203459896285 0.9759333875392171 0.0
0.9162127128744217 -0.3942852923436009 0.0
0.5562642957729389 -0.09218073878280242 0.0
0.997695838034478 -0.3391607744948715 0.0
-0.42899366872518474 0.36058214897333096 0.0
-0.5884271330266879 0.10165531405839423 0.0
0.4412772834257779 0.7358594108572547 1.0
0.7548897662730447 -0.18140544112914037 1.0
0.9004995769487749 -0.9664376965921329 0.0
0.06747395410074941 0.4217876468633659 1.0
0.7224938816131854 0.9696128680969112 0.0
0.21123960266223496 0.5937185209627267 0.0
0.634536795657622 -0.29194345561633606 0.0
0.11840461079110809 0.5575121684468884 0.0
-0.7633586627717652 0.2041981293942179 1.0
-0.8171274254203706 -0.5170189445921496 0.0
0.7591492447354464 -0.9281738776304291 0.0
-0.421618828318272 -0.4844198569068334 0.0
-0.7583612423371477 0.8361540934972611 0.0
-0.2807904589013739 0.9206473641443962 0.0
0.5651828484520462 0.6094804827855855 1.0
0.8416314712342698 -0.7309915978165762 0.0
0.1696005392034461 0.7104222823557369 1.0
0.4622393999359222 0.7641434070091975 1.0
-0.9915158536419675 0.39261196517482366 0.0
-0.3525729895368279 0.08578925863821873 1.0
-0.6958745669735538 0.8054675689834516 0.0
-0.6955694786144255 0.5550842900109823 1.0
-0.8688826258344451 -0.07258732152352243 1.0
0.18908597655488624 0.7063166104564103 1.0
-0.3454855345576793 -0.2563049382152838 1.0
-0.3833372586315662 0.13883002696429103 1.0
-0.7823630532998025 -0.1504768762632953 1.0
-0.4593485222779021 -0.24062970268709294 1.0
0.8750456527548756 -0.3014238469213759 0.0
-0.3837745402403703 0.6692619826905357 1.0
0.7232193815686523 0.046446220153597784 1.0
0.9822131170612292 0.5328210421965058 0.0
-0.8791286622767325 -0.22378910095769733 0.0
0.6708689110615425 0.015705418477058197 0.0
0.6749399144812409 -0.5924782361016501 1.0
0.044883766891421484 -0.5159666675427974 1.0
-0.41510075119894596 -0.3169492490254391 1.0
-0.37109575815376283 0.014783006438656043 1.0
-0.9353823698770081 0.9544373818805929 0.0
-0.9171310331148403 -0.3080928443482054 0.0
0.21098507756879448 0.7346791924364591 1.0
0.05539507540614208 -0.19743812977823083 0.0
-0.9333622307827887 -0.8492829775109261 0.0
0.3042646830579807 0.7395107470231712 1.0
0.1045907786859055 -0.6721413938721756 0.0
-0.4630176703990183 -0.598008726412105 1.0
-0.12515481728278166 0.7307324473959347 1.0
-0.9717926762127662 -0.08652259419027253 0.0
